1.984990418441278867e-03 2.557065034909386872e-03 1.857778918890926924e-03 1.984990418441278867e-03 2.557065034909386872e-03 1.857778918890926924e-03 2.878764156838602032e-26 1.383298321485948736e-26 1.640718351841148307e-20 3.215240346385653434e-26 3.514322972634957977e-26 2.389380179387979239e-20 1.665133529004898413e-20
4.149982375693877026e-03 5.114950130622487705e-03 3.532843409453256377e-03 4.149982375693877026e-03 5.114950130622487705e-03 3.532843409453256377e-03 1.869322412170917835e-26 4.037740626617673361e-26 6.061854998486235909e-19 7.626837549821590186e-26 5.159336709125530404e-26 6.061854998486235909e-19 6.061854998486235909e-19
6.315524053661611056e-03 7.672753937326870673e-03 5.207936461599476340e-03 6.315524053661611056e-03 7.672753937326870673e-03 5.207936461599476340e-03 5.234110659694489253e-26 5.084562758556570982e-26 1.204817183686465656e-18 7.925933352097427877e-26 6.580015417882692565e-26 1.204817183686465656e-18 1.204817183686465656e-18
8.481476453176305455e-03 1.023041016728226497e-02 6.882884338921270960e-03 8.481476453176305455e-03 1.023041016728226497e-02 6.882884338921270960e-03 1.794548461601958700e-26 1.345917934214735082e-25 2.679041946666922323e-19 1.211322187985301951e-25 2.392740066153633219e-26 2.679041946666922323e-19 2.679041946666922323e-19
1.064775815179892435e-02 1.278804531499391252e-02 8.557644395373164431e-03 1.064775815179892435e-02 1.278804531499391252e-02 8.557644395373164431e-03 1.794548461601958700e-26 1.495452659326121583e-26 1.576050413622213912e-18 2.765779729326915136e-41 1.382889864663457568e-41 1.576050413622213912e-18 1.576050413622213912e-18
1.281451982978436786e-02 1.534561734040058682e-02 1.023221644862534752e-02 1.281451982978436786e-02 1.534561734040058682e-02 1.023221644862534752e-02 1.794548461601958700e-26 1.884277202284710007e-25 1.307159334568276734e-18 1.704819720919207622e-25 1.794548461601958700e-26 1.307159334568276734e-18 1.307159334568276734e-18
1.498152572448239322e-02 1.790307272398667521e-02 1.190661429736550141e-02 1.498152572448239322e-02 1.790307272398667521e-02 1.190661429736550141e-02 1.794548461601958700e-26 2.751641852858105932e-25 5.235994831488562263e-18 2.093644263877795816e-26 2.751641852858105932e-25 5.235994831488562263e-18 5.235994831488562263e-18
1.714889309157738295e-02 2.046047081614504534e-02 1.358079040564509794e-02 1.714889309157738295e-02 2.046047081614504534e-02 1.358079040564509794e-02 3.080647235361526473e-25 2.213282584788130777e-25 1.782782269908904886e-18 2.303011325470881625e-25 2.931099334223608087e-25 1.782782269908904886e-18 1.782782269908904886e-18
1.931667325831226342e-02 2.301771032690324431e-02 1.525471691458600391e-02 1.931667325831226342e-02 2.301771032690324431e-02 1.525471795547827213e-02 2.482455630809852011e-25 2.931099334223608087e-25 6.535506800257680952e-19 2.751641852858105932e-25 2.632003531947770397e-25 6.535506800257680952e-19 6.535506800257680952e-19
2.148477396810704459e-02 2.557485462527178330e-02 1.692850045524740832e-02 2.148477396810704459e-02 2.557485462527178330e-02 1.692850045524740832e-02 8.972755484036325498e-26 3.529277762748750320e-25 3.219179978318713765e-18 1.375827514442318851e-25 1.974005942967461084e-25 3.219179978318713765e-18 3.219179978318713765e-18
2.365325166723056260e-02 2.813203961767090158e-02 1.860211038331047867e-02 2.365325166723056260e-02 2.813203961767090158e-02 1.860211038331047867e-02 1.615090980236456545e-25 6.041656149812717870e-25 4.705330362913260904e-19 3.589096923203917858e-25 4.964924437646236250e-25 4.705330362913260904e-19 4.705330362913260904e-19
2.582200976998941591e-02 3.068898572821180185e-02 2.027543041487443048e-02 2.582200976998941591e-02 3.068898572821180185e-02 2.027543041487443048e-02 3.110556815589110242e-25 4.785466956280733636e-25 2.875601910470928365e-18 4.905105277191068712e-25 3.050737655133942704e-25 2.875601910470928365e-18 2.875601910470928365e-18
2.799120748729048980e-02 3.324587085924410323e-02 2.194863521874598072e-02 2.799120748729048980e-02 3.324587085924410323e-02 2.194863521874598072e-02 3.230195136499444859e-25 1.196367397871510066e-25 1.749130698146240424e-18 6.580015417882692565e-26 7.776385450959509261e-25 1.749130698146240424e-18 1.749130698146240424e-18
3.016060482927651262e-02 3.580280860806975274e-02 2.362164488094098055e-02 3.016060482927651262e-02 3.580280860806975274e-02 2.362164488094098055e-02 5.563102866171378483e-25 5.862198668447216174e-25 4.715515431422478207e-18 6.400557936517190869e-25 6.520196257427525027e-25 4.715515431422478207e-18 4.715515431422478207e-18
3.233051778262507892e-02 3.835946597404550629e-02 2.529434389009352011e-02 3.233051778262507892e-02 3.835955853429369455e-02 2.529434389009352011e-02 2.273101745243297856e-25 1.854367622057126238e-25 3.463568918433789914e-18 2.751641852858105932e-25 1.555271819781289006e-25 3.463582094460321899e-18 3.463582094460321899e-18
3.450069848325719446e-02 4.091616782964813820e-02 2.696698880064084952e-02 3.450069848325719446e-02 4.091616782964813820e-02 2.696698880064084952e-02 3.888192725479754630e-25 2.392740066153632932e-25 5.340348961621805605e-19 2.871280173768440549e-25 3.768554404569420013e-25 5.340348961621805605e-19 5.340348961621805605e-19
3.667125454305551757e-02 4.347277517698575067e-02 2.863925235169708164e-02 3.667125454305551757e-02 4.347277517698575067e-02 2.863925235169708164e-02 7.178207022434366798e-26 1.974005942967461084e-25 8.544758614198175149e-18 5.981836989357550475e-27 9.570933912561468879e-26 8.544758614198175149e-18 8.544758614198175149e-18
3.884223530154738702e-02 4.602921794154905821e-02 3.031143005164489007e-02 3.884223530154738702e-02 4.602921794154905821e-02 3.031143005164489007e-02 5.084562758556570408e-25 1.196367397871510066e-25 5.519582450536264544e-18 8.793298002670824261e-25 3.290014296954612397e-25 5.519582450536264544e-18 5.519582450536264544e-18
4.101350117414370028e-02 4.858570970515566773e-02 3.198341612725810051e-02 4.101350117414370028e-02 4.858570970515566773e-02 3.198341612725810051e-02 9.870029714837305880e-25 2.392740066153633219e-26 9.624336348095563956e-18 2.213282584788130777e-25 1.082712310609345242e-24 9.624336348095563956e-18 9.624336348095563956e-18
4.318511327655838450e-02 5.114195435257616607e-02 3.365515199170809185e-02 4.318511327655838450e-02 5.114195435257616607e-02 3.365515199170809185e-02 1.567235651872322468e-24 1.555271819781289006e-25 1.686689508411209845e-17 6.938930380613696875e-25 1.650982476509557021e-24 1.686689508411209845e-17 1.686689508411209845e-17
4.535703372706060416e-02 5.369820663200684102e-02 3.532667229271199000e-02 4.535703372706060416e-02 5.369820663200684102e-02 3.532667470378876573e-02 1.316004401179191598e-25 7.656747130049175103e-25 1.748458720793109624e-17 1.148512069507376220e-24 2.632003531947770397e-25 1.748458720793109624e-17 1.748458720793109624e-17
4.752945141751135222e-02 5.625428655890284124e-02 3.699809588931417259e-02 4.752945141751135222e-02 5.625428655890284124e-02 3.699809588931417259e-02 1.160475901598409727e-24 3.708735244114252475e-25 1.768209584564540293e-17 2.751641852858105932e-25 1.674910140691624037e-24 1.768209584564540293e-17 1.768209584564540293e-17
4.970216251279955394e-02 5.881035749891464631e-02 3.866916230926882581e-02 4.970216251279955394e-02 5.881035749891464631e-02 3.866916230926882581e-02 2.033825103422628393e-25 6.938930380613696875e-25 9.857538841684992865e-18 6.221113631178220484e-25 2.871280173768440549e-25 9.857538841684992865e-18 9.857538841684992865e-18
5.187510734124697875e-02 6.136630717944625835e-02 4.034008557046089849e-02 5.187510734124697875e-02 6.136630717944625835e-02 4.034008557046089849e-02 1.555271819781289006e-25 5.144381919011737946e-25 1.680299135543201563e-17 5.981836989357550332e-26 6.460377096972357489e-25 1.680299135543201563e-17 1.680299135543201563e-17
5.404848290377977510e-02 6.392222826309550132e-02 4.201078236305219593e-02 5.404848290377977510e-02 6.392222826309550132e-02 4.201078236305219593e-02 5.264020239922073941e-25 9.570933912561468879e-26 1.409900719054006396e-17 1.914186782512293776e-25 7.417470488228504951e-25 1.409900719054006396e-17 1.409900719054006396e-17
5.622223857580767314e-02 6.647801627672182689e-02 4.368137849792654015e-02 5.622223857580767314e-02 6.647801627672182689e-02 4.368137849792654015e-02 6.938930380613696875e-25 5.981836989357550332e-26 1.753347026636472326e-17 1.914186782512293776e-25 4.665828635370399478e-25 1.753347026636472326e-17 1.753347026636472326e-17
5.839640573742868601e-02 6.903378753562004755e-02 4.535165918479484859e-02 5.839640573742868601e-02 6.903378753562004755e-02 4.535165918479484859e-02 8.254938734600848647e-25 6.819292059703362717e-25 2.854889196762663523e-17 1.256185240724024382e-24 1.914186782512293776e-25 2.854889196762663523e-17 2.854889196762663523e-17
6.057078312424728217e-02 7.158937199621641378e-02 4.702175454698976492e-02 6.057078312424728217e-02 7.158937199621641378e-02 4.702175454698976492e-02 1.746693133237824715e-24 6.938930380613696875e-25 2.679872036338436795e-17 1.435646674897486159e-25 1.674910140691623853e-25 2.679872036338436795e-17 2.679872036338436795e-17
