2.254145167755693818e-03 2.674974480540128190e-03 2.033887887579962934e-03 2.254145167755693818e-03 2.674974480540128190e-03 2.033887887579962934e-03 9.688232853639350143e-04 1.044477787901792239e-03 4.792002507596917081e-10 1.044477787901792239e-03 9.688232853639350143e-04 4.524760060754802366e-10 4.820246430590173510e-10
4.663940942855130875e-03 5.348604228022311828e-03 3.911150249187450578e-03 4.663940942855130875e-03 5.348604228022311828e-03 3.911150249187450578e-03 2.118005614992209129e-03 1.908922958838110868e-03 9.582263406129767546e-10 1.908922958838110868e-03 2.118005614992209129e-03 9.047798416549127094e-10 9.638711443909102449e-10
7.074021573761436581e-03 8.022139893286164836e-03 5.788220337420001832e-03 7.074021573761436581e-03 8.022139893286164836e-03 5.788220337420001832e-03 3.267188939825662036e-03 2.773368129774429498e-03 1.437255416081800251e-09 2.773368129774429498e-03 3.267188939825662036e-03 1.357081686823986181e-09 1.445714660107264689e-09
9.484400699140920973e-03 1.069556275987750861e-02 7.665115966157345223e-03 9.484400699140920973e-03 1.069556275987750861e-02 7.665115966157345223e-03 4.416372264659114942e-03 3.637823252762542332e-03 1.916267573062572703e-09 3.637823252762542332e-03 4.416372264659114942e-03 1.809402440891469596e-09 1.927563151849516791e-09
1.189503076098696356e-02 1.336895506134262897e-02 9.541829885389438784e-03 1.189503076098696356e-02 1.336895506134262897e-02 9.541829885389438784e-03 5.565545637440773644e-03 4.502278375750655599e-03 2.395299634146934753e-09 4.502278375750655599e-03 5.565545637440773644e-03 2.261703290855364032e-09 2.409421595643562968e-09
1.430608391598376349e-02 1.604227159142995046e-02 1.141837350153682325e-02 1.430608391598376349e-02 1.604227159142995046e-02 1.141837350153682325e-02 6.714709058170637707e-03 5.366733498738769301e-03 2.874311791127707411e-09 5.366733498738769301e-03 6.714709058170637707e-03 2.714024044922847447e-09 2.891270087385814656e-09
1.671733089207384435e-02 1.871550045532684864e-02 1.329475757328870550e-02 1.671733089207384435e-02 1.871550045532684864e-02 1.329475757328870550e-02 7.863882430952295541e-03 6.231198573778676773e-03 3.353333900160274145e-09 6.231198573778676773e-03 7.863882430952295541e-03 3.166334846938535958e-09 3.373118579128066758e-09
1.912886970028025019e-02 2.138864347488696888e-02 1.517097295332981398e-02 1.912886970028025019e-02 2.138864347488696888e-02 1.517097295332981398e-02 9.013035899630364098e-03 7.095673600870379752e-03 3.832365961244636196e-09 7.095673600870379752e-03 9.013035899630364098e-03 3.618645648954224884e-09 3.854967070870318446e-09
2.154080455474516320e-02 2.406161902278074541e-02 1.704691722919036284e-02 2.154080455474516320e-02 2.406161902278074541e-02 1.704691811642588053e-02 1.016223912856740845e-02 7.960148627962081863e-03 4.311388070277203757e-09 7.960148627962081863e-03 1.016223912856740845e-02 4.070966403021707885e-09 4.336825514664364624e-09
2.395293005332919251e-02 2.673460626518250199e-02 1.892279516265990211e-02 2.395293005332919251e-02 2.673460626518250199e-02 1.892279516265990211e-02 1.131130302877932439e-02 8.824623655053783974e-03 4.790420131361564566e-09 8.824623655053783974e-03 1.131130302877932439e-02 4.523267252985602735e-09 4.818683958458411629e-09
2.636545266169492557e-02 2.940751501083613273e-02 2.079850181718170821e-02 2.636545266169492557e-02 2.940751501083613273e-02 2.079850181718170821e-02 1.246046644950919019e-02 9.689108634197281592e-03 5.269442240394132954e-09 9.689108634197281592e-03 1.246046644950919019e-02 4.975578055001290833e-09 5.300532450200662903e-09
2.877816647393152683e-02 3.208023451822384492e-02 2.267394099373279404e-02 2.877816647393152683e-02 3.208023451822384492e-02 2.267394099373279404e-02 1.360962987023905252e-02 1.055355380513360065e-02 5.748474301478494591e-09 1.055355380513360065e-02 1.360962987023905252e-02 5.427898809068774661e-09 5.782390893994709908e-09
3.119127611840373862e-02 3.475297488079653885e-02 2.454931034332593492e-02 3.119127611840373862e-02 3.475297488079653885e-02 2.454931034332593492e-02 1.475879329096891658e-02 1.141808854453607060e-02 6.227476506407473174e-09 1.141808854453607060e-02 1.475879329096891658e-02 5.880229515188052565e-09 6.264249337788756085e-09
3.360458262818728781e-02 3.742564027764368195e-02 2.642451067628421787e-02 3.360458262818728781e-02 3.742564027764368195e-02 2.642451067628421787e-02 1.590795671169878064e-02 1.228262328393854227e-02 6.706498615440039908e-09 1.228262328393854227e-02 1.590795671169878064e-02 6.332560221307331296e-09 6.746107781582802263e-09
3.601827813233988290e-02 4.009811599750343070e-02 2.829944513131490980e-02 3.601827813233988290e-02 4.009821275306230809e-02 2.829944513131490980e-02 1.705702061191069832e-02 1.314705850282306583e-02 7.185500820369017663e-09 1.314705850282306583e-02 1.705702061191069832e-02 6.784890927426608372e-09 7.227966225376849267e-09
3.843227386464859868e-02 4.277062704209812216e-02 3.017430633044754923e-02 3.843227386464859868e-02 4.277062704209812216e-02 3.017430633044754923e-02 1.820618403264056065e-02 1.401159324222553577e-02 7.664532881453379300e-09 1.401159324222553577e-02 1.820618403264056065e-02 7.237211681494092200e-09 7.709834621222691175e-09
4.084656296835820211e-02 4.544303242060367815e-02 3.204890398520859190e-02 4.084656296835820211e-02 4.544303242060367815e-02 3.204890398520859190e-02 1.935534745337042645e-02 1.487612798162800572e-02 8.143554990485946034e-09 1.487612798162800572e-02 1.935534745337042645e-02 7.689542387613370104e-09 8.191693065016736525e-09
4.326114083120665560e-02 4.811525679534424393e-02 3.392332885581687829e-02 4.326114083120665560e-02 4.811525679534424393e-02 3.392332885581687829e-02 2.050441135358234065e-02 1.574056320051252927e-02 8.622597003622104228e-09 1.574056320051252927e-02 2.050441135358234065e-02 8.141843237577264127e-09 8.673551508810783529e-09
4.567601882438605820e-02 5.078752078572740941e-02 3.579768765538646202e-02 4.567601882438605820e-02 5.078752078572740941e-02 3.579768765538646202e-02 2.165357477431220645e-02 1.660509793991499922e-02 9.101589256499287081e-09 1.660509793991499922e-02 2.165357477431220645e-02 8.594193847800131836e-09 9.155419904656624610e-09
4.809119190112023934e-02 5.345969011445112634e-02 3.767177605061625134e-02 4.809119190112023934e-02 5.345969011445112634e-02 3.767177605061625134e-02 2.280263867452412066e-02 1.746963267931746916e-02 9.580641221687237695e-09 1.746963267931746916e-02 2.280263867452412066e-02 9.046504649815821589e-09 9.637288300502465690e-09
5.050665912992819556e-02 5.613169392654327600e-02 3.954569688326349530e-02 5.050665912992819556e-02 5.613169392654327600e-02 3.954569893373215128e-02 2.395180209525398646e-02 1.833416741871994257e-02 1.005963347456442055e-08 1.833416741871994257e-02 2.395180209525398646e-02 9.498845307986891913e-09 1.011914674429651269e-08
5.292252177557956599e-02 5.880369852111684559e-02 4.141955073670328807e-02 5.292252177557956599e-02 5.880369852111684559e-02 4.141955073670328807e-02 2.510086599546590413e-02 1.919870215812241251e-02 1.053872524795955077e-08 1.919870215812241251e-02 2.510086599546590413e-02 9.951156110002581666e-09 1.060102509219414785e-08
5.533857473531485910e-02 6.147550612218894567e-02 4.329313792121315674e-02 5.533857473531485910e-02 6.147550612218894567e-02 4.329313792121315674e-02 2.625002941619576646e-02 2.006323689752488246e-02 1.101771750083673363e-08 2.006323689752488246e-02 2.625002941619576646e-02 1.040347686407006549e-08 1.108290344009178301e-08
5.775493140328058495e-02 6.414737881923245066e-02 4.516655378830634199e-02 5.775493140328058495e-02 6.414737881923245066e-02 4.516655378830634199e-02 2.739909331640768414e-02 2.092777163692735587e-02 1.149670975371391813e-08 2.092777163692735587e-02 2.739909331640768414e-02 1.085579761813754932e-08 1.156478178798941982e-08
