1.488904202979547166e-04 2.970351832809404644e-04 9.707747699594094755e-05 1.292366609171388550e-04 2.769176110123917293e-04 1.062490065565652598e-04 5.173753330971015904e-04 3.578174652024249417e-04 1.084926490644975983e-03 8.660791894247782310e-04 1.037925962064698612e-03 1.155732474287976975e-03 1.834416858881606415e-03 1.766092304000091461e-04 3.309015529349377811e-04 1.792444635742401456e-04 2.060815379029873101e-04 3.899557171267916409e-04 4.581736056986181389e-04 2.777147955385504316e-04 1.138003884250808921e-03 7.959678170547958547e-04 5.948912315786814226e-04 1.177120577663404773e-03 1.401746205673880643e-03 1.590166583530184521e-03 1.286895140161357486e-03 2.399618398211489888e-03 6.959830811586407420e-04 6.340861962803954338e-04 6.999998215127682709e-04 7.743194256640806815e-04 2.143524715535305436e-03 4.416992980379750374e-05 2.826667753253436885e-04 3.903890079437595203e-04 5.497215386427387876e-04 2.528329342105308550e-04 1.311854470710996758e-04 3.597294082797269053e-04 2.366836017738568301e-04 4.920382487791197761e-05 9.197024107164849084e-04 4.843855381819807426e-04 7.670094303629942933e-04 1.325751990529683679e-03 1.859557006084148556e-03 8.386390754483730994e-04 1.966925199699222446e-03 1.045296815105988594e-03 5.038375985784288285e-04 8.240432494281504407e-04 1.131999825841897107e-03 2.743388673898574347e-03 4.653558022480417940e-04 2.258465600424202410e-04 7.814841236480194906e-04 1.149624601000538314e-03 1.777105781252008468e-04 8.960686815704943520e-04 6.869661999247100425e-04 1.738622254640759810e-04 4.413359542759076452e-04
3.021050097954481933e-04 6.684379801476879714e-04 2.196930048992358281e-04 1.222729096950635110e-04 2.781468589376853034e-04 1.014274267570469131e-04 5.102226718137526946e-04 3.458808713776449686e-04 1.706115332755432602e-03 8.646564529842209849e-04 1.039164297470283405e-03 1.770247129930043687e-03 2.466992459177917360e-03 2.026785957342822173e-04 3.481853818843437965e-04 2.029962819469859601e-04 2.597008140367284570e-04 3.990153549669254421e-04 4.672662258376898388e-04 1.486737803893356091e-04 6.453098397014798418e-04 7.844390043805235611e-04 5.808167851045500062e-04 1.574221125469414152e-03 1.400882669119864763e-03 1.591096084682076415e-03 1.678779165498974152e-03 2.816886007430104057e-03 3.552654103785642548e-04 6.461802056228346195e-04 7.129438746505663369e-04 4.661418006832041406e-04 1.778006887729249429e-03 2.647732894303327761e-04 5.639466532350623533e-04 6.086965115010494571e-04 7.724275387656695654e-04 5.282361228919574226e-04 9.480643644412027832e-05 5.819790470539546378e-04 4.925316041999872876e-04 2.745760949516989641e-04 9.061541818299570679e-04 4.734983811415948872e-04 9.736093692176579209e-04 1.325294735930769097e-03 1.860111708384471320e-03 1.039377651626466944e-03 2.200440443713691345e-03 8.895904832698281256e-04 5.135298968800116465e-04 8.381926556725952928e-04 9.988249695149912285e-04 2.576579169066150251e-03 3.161323217076936350e-04 4.373790732165768998e-04 9.334438146993171781e-04 1.296486250811665179e-03 3.827111547510315850e-04 7.455679803840486140e-04 8.380340648518853431e-04 3.658413523264081161e-04 2.871020882604827609e-04
4.553173422384329647e-04 1.039834784546744524e-03 3.423083591829530637e-04 1.152937081599113083e-04 2.793726344112124819e-04 9.659057396439087585e-05 5.030685113349975257e-04 3.339457767482712685e-04 2.327313206241354415e-03 8.632367149344763934e-04 1.040402632875868415e-03 2.384770816947575159e-03 3.099586122225157607e-03 2.287358091369218367e-04 3.654640022464220928e-04 2.267342123978649765e-04 7.254831659764485879e-04 4.080764920024655164e-04 4.763588459767614846e-04 5.750619950622089293e-04 1.526163370346788153e-04 7.729116909016575405e-04 5.667423386304185897e-04 1.971332510925980896e-03 1.400022130956661646e-03 1.592040577788031040e-03 2.070659578286404741e-03 3.234135553897788274e-03 1.454822729276279913e-05 6.582742149652736968e-04 7.258879277883644029e-04 1.579656207224018193e-04 1.412496285023565577e-03 4.853790875657042290e-04 8.452244975708577768e-04 8.270019829676425634e-04 9.951335388886002348e-04 8.036393115733840445e-04 3.207983199593402324e-04 8.042266519533468935e-04 7.483775730521947207e-04 4.999512099524614471e-04 8.926044537480229543e-04 4.626097249058027587e-04 1.180209308072321548e-03 1.324838980527260788e-03 1.860666410684793867e-03 1.240118034079653502e-03 2.433955687728159810e-03 7.338841514336677660e-04 5.232236943770008459e-04 8.523435611124466349e-04 8.656501131880854584e-04 2.409769664233727023e-03 1.669072410442396285e-04 6.489095543000367823e-04 1.085403505750614757e-03 1.443345867260155575e-03 5.877115280115462539e-04 5.950652471069059913e-04 9.891019297790606436e-04 5.578210888159492896e-04 1.328678222142814418e-04
6.085314108771936424e-04 1.411231588945800969e-03 4.649237134666703536e-04 1.082994035097289271e-04 2.805932012070902026e-04 9.173827462185698796e-05 4.959143508562423568e-04 3.220091829234912953e-04 2.948545398954041576e-03 8.618169768847318019e-04 1.041639469086047152e-03 2.999319791816407871e-03 3.732161722521468335e-03 2.547808706079279502e-04 3.827408864127244286e-04 2.504582549268771405e-04 1.191265517916168665e-03 4.171361298425993176e-04 4.854514661158331845e-04 1.001451293500138029e-03 3.400782493971851467e-04 7.613843774227915199e-04 5.526663929608809003e-04 2.368442090107454601e-03 1.399161592793458529e-03 1.592985070893985665e-03 2.462567085200229825e-03 3.651403163116402444e-03 3.261699311815957126e-04 6.703667251123065010e-04 7.388319809261624689e-04 1.502116430034593718e-04 1.046985682317881508e-03 7.059848857010756276e-04 1.126504375480576279e-03 1.045305422343538893e-03 1.217837505092482639e-03 1.079040305772120158e-03 5.467914236189141746e-04 1.026470189103068087e-03 1.004225575478325232e-03 7.253263249532239301e-04 8.790547256660888407e-04 4.517225678654169575e-04 1.386811053202078106e-03 1.324381725928346206e-03 1.861221112985116631e-03 1.440858416532840277e-03 2.667488994493557794e-03 5.781760133224143677e-04 5.329159926785836639e-04 8.664929673568915955e-04 7.324752568611794714e-04 2.242960159401303361e-03 1.768198036693624457e-05 8.604420674741934411e-04 1.237361196648030298e-03 1.590205483708645754e-03 7.927098676188997417e-04 4.445625138297634228e-04 1.140169794706235836e-03 7.497987932147936324e-04 2.136724389347412589e-05
7.606429951982368208e-04 1.780242301664230076e-03 5.872595402304623844e-04 1.000312292263115348e-04 2.810671908731991612e-04 8.668898837919520033e-05 4.884618504916379833e-04 3.105628259965640737e-04 3.569271834640706971e-03 8.603957396395808289e-04 1.042814838284568477e-03 3.615042845495646754e-03 4.364972138579860210e-03 2.821678525293165075e-04 4.007573899795739822e-04 2.743263846452576775e-04 1.656650489335443439e-03 4.257160251527244412e-04 4.949638609686625315e-04 1.428416793692712742e-03 8.330107222587917505e-04 7.496216902651399797e-04 5.390806841891959082e-04 2.765298790775917639e-03 1.398304053021067958e-03 1.593854604229626420e-03 2.855937674939330352e-03 4.069140403859179342e-03 6.666563987497839058e-04 6.819914862925807036e-04 7.521523321109360467e-04 4.590449458430774488e-04 6.811120183185179200e-04 9.277103658103841473e-04 1.409409078954934960e-03 1.264887046767722853e-03 1.441115036468011961e-03 1.355169868224073400e-03 7.733091893506745902e-04 1.248581524388481766e-03 1.259949529895140361e-03 9.505632577866038845e-04 8.655919509177188893e-04 4.407754430087800174e-04 1.593150888443359238e-03 1.323936464892681809e-03 1.861685863561062578e-03 1.641423590302012276e-03 2.900679108991298383e-03 4.226575340959191863e-04 5.426502684515421273e-04 8.806168872794298058e-04 5.996146924004439960e-04 2.076385470330960846e-03 1.319661528441640457e-04 1.072102602362248747e-03 1.389810925400483460e-03 1.737219635717538856e-03 9.977407456768321286e-04 2.938687640271215435e-04 1.291134930745823717e-03 9.416098661765004690e-04 1.755107029534301436e-04
8.824718527954565541e-04 2.050431774458949356e-03 6.825680073503050853e-04 6.055186013644986833e-05 2.507179624351600698e-04 5.285618455793219313e-05 4.815535580595122454e-04 3.016755956281521071e-04 4.201215238654491466e-03 8.577886388280645110e-04 1.042195670581776189e-03 4.245974735457388148e-03 5.007102934117790317e-03 3.420734035018873145e-04 4.494854606268899942e-04 3.279893147386884469e-04 2.123601501260291655e-03 4.331490359770473193e-04 5.057610662846715160e-04 1.860878788993085113e-03 1.335483940161274075e-03 7.398799185151501510e-04 5.290165854268563976e-04 3.184499114343970847e-03 1.396269644854749572e-03 1.593105006526487942e-03 3.276077261555709452e-03 4.505644842817536737e-03 1.016835338466654231e-03 6.926177833322743433e-04 7.666900299656068118e-04 7.781378912105588359e-04 3.001704074939016802e-04 1.170640712340807136e-03 1.724958744618485754e-03 1.511089059319994845e-03 1.688600272357524724e-03 1.660876668377410425e-03 1.021378771520550224e-03 1.494051912159592363e-03 1.541922856512671376e-03 1.194389756314315990e-03 8.550271208896829869e-04 4.314984218347359731e-04 1.790367228190232292e-03 1.322485243739405375e-03 1.860591450914479998e-03 1.832502207283096679e-03 3.119599650254862785e-03 2.794235317764656333e-04 5.526469034205993506e-04 8.946568522592166168e-04 4.766001334712899936e-04 1.919402102004096316e-03 2.889262286011274532e-04 1.282592653008946763e-03 1.551487364011830492e-03 1.890809682494094032e-03 1.204081296370570521e-03 1.353463848150553649e-04 1.449583161243989679e-03 1.134884044439903646e-03 3.353237982080581369e-04
1.007859911733338838e-03 2.321253180210181965e-03 7.750169600271862276e-04 2.466790041888721640e-05 2.205475652630888060e-04 1.604887854473781978e-05 4.753708762040248330e-04 2.928948081335859066e-04 4.834585599991693232e-03 8.550496088207960562e-04 1.041378609085354991e-03 4.877394319694221790e-03 5.649414357165014750e-03 3.986840450115526516e-04 4.980885251783389060e-04 3.848273709689231897e-04 2.590451361779935562e-03 4.410063191013467178e-04 5.159645902197946372e-04 2.292723038211673826e-03 1.838065534569332431e-03 7.312715384923061104e-04 5.185027280426335620e-04 3.605848905272614723e-03 1.394076321975366026e-03 1.592085553650219231e-03 3.695945906908147498e-03 4.942077030772177790e-03 1.367249093945606137e-03 7.041630871560158574e-04 7.803387049443551637e-04 1.095823748280645021e-03 8.056691361770542932e-05 1.411640572709269795e-03 2.037559728093391118e-03 1.754864755580286999e-03 1.936164831089924512e-03 1.966748054732528773e-03 1.269643576787053219e-03 1.742534468562075434e-03 1.827164136424791214e-03 1.440530806145683823e-03 8.444053214362083832e-04 4.240429230793189451e-04 1.986234280442683749e-03 1.320890099827126294e-03 1.859317134819144434e-03 2.026152959996518291e-03 3.338267313005416521e-03 1.383794573796849592e-04 5.614366860876031894e-04 9.096637982760521482e-04 3.533164395532888439e-04 1.762695093766450871e-03 4.453102600399981375e-04 1.493934149657604165e-03 1.713453824936106385e-03 2.044342795116816779e-03 1.410320164406249311e-03 2.305061440101840523e-05 1.608478564546948460e-03 1.327861537461574003e-03 4.951340932472510052e-04
1.152080486252766555e-03 2.658051655240138440e-03 8.896805376571303037e-04 7.877923678959456366e-06 2.099496424721396899e-04 3.343084641095796669e-07 4.750620419503316086e-04 2.828741860380283688e-04 5.476842834786129106e-03 8.533959962876721097e-04 1.041149232188194563e-03 5.506827001328827402e-03 6.292105097981753013e-03 4.368220144481009320e-04 5.277323318566071305e-04 4.214098931563864457e-04 3.065086267950123747e-03 4.517495533827299266e-04 5.222732044894094197e-04 2.721135364753688585e-03 2.339523625869585795e-03 7.260993143406495537e-04 5.113350748052217188e-04 4.014645084305368955e-03 1.393148320018880188e-03 1.591680770890524640e-03 4.105302031219711621e-03 5.363155880436881913e-03 1.708131135759146648e-03 7.146859397126763313e-04 7.935376213012202990e-04 1.403773782599818370e-03 4.482741274639137977e-04 1.643845544541978898e-03 2.335539315060460117e-03 1.987876467419625974e-03 2.176822200733979050e-03 2.262731102084646322e-03 1.512838682263008966e-03 1.989501788212112623e-03 2.108246757663959168e-03 1.687283515276788827e-03 8.367084522203808517e-04 4.214837965208035274e-04 2.181041049215583314e-03 1.320222957871333052e-03 1.858822400335073026e-03 2.225981173527773888e-03 3.555580269436269761e-03 7.257812013667826241e-07 5.676193679430908186e-04 9.259315676295668939e-04 2.301826664680011207e-04 1.607523419357798728e-03 5.960218550687617451e-04 1.704879388620385511e-03 1.872570066578152764e-03 2.192615598597937032e-03 1.611692500427202353e-03 1.751015975800546565e-04 1.762801525206307302e-03 1.516724046822222859e-03 6.493559583393918987e-04
1.305891806238448178e-03 3.017539792027660542e-03 1.011196880014682015e-03 5.636812367406587294e-06 2.039822341116396469e-04 1.099376079560830166e-05 4.727502826338520576e-04 2.762792254458145118e-04 6.122929372777584020e-03 8.538562492773992376e-04 1.043948230011714157e-03 6.147603090547057447e-03 6.945561238352378035e-03 4.701374030163925312e-04 5.531050969260816602e-04 4.521803200425814637e-04 3.549366683116578040e-03 4.591600762759586547e-04 5.296222603709807358e-04 3.165587414120954630e-03 2.849055766835253359e-03 7.219630342147304947e-04 5.045092381204411072e-04 4.410761212185729946e-03 1.394765951862253365e-03 1.595008984692460139e-03 4.497444353895617419e-03 5.772746820510526317e-03 2.046852872561538694e-03 7.250978518092721656e-04 8.046121777673905569e-04 1.711042851208955827e-03 8.072315641324419831e-04 1.894412487910978595e-03 2.648648692016166567e-03 2.238408865246780365e-03 2.430756993925948552e-03 2.570529244241946763e-03 1.768881907785767055e-03 2.243689363528168172e-03 2.395611088751903577e-03 1.942062982660256159e-03 8.316351749655385333e-04 4.164839798408686970e-04 2.362282692040550570e-03 1.321554243392107208e-03 1.861835783101690100e-03 2.401533049809999841e-03 3.755552984974959776e-03 1.360676058882420269e-04 5.758679410684285679e-04 9.380645560525688537e-04 1.126107756488747537e-04 1.464547714376634741e-03 7.446772919065555805e-04 1.903093579367710940e-03 2.023315664222914874e-03 2.336720008673458249e-03 1.804570267193868292e-03 3.236449890073434085e-04 1.912326442527756843e-03 1.700282799464222262e-03 8.019837007873664323e-04
1.459703126224129802e-03 3.377027928815182645e-03 1.132711486176457604e-03 1.915960340845519465e-05 1.980113532993732625e-04 2.233050442120151227e-05 4.704340257311536875e-04 2.696842648536005465e-04 6.769033973519967586e-03 8.543165022671263655e-04 1.046748727030640241e-03 6.788379179765287492e-03 7.599035441473931708e-03 5.034441116335173442e-04 5.784761257997806088e-04 4.829403309873763492e-04 4.033629035532102815e-03 4.665690999737812181e-04 5.369698170571456704e-04 3.610039463488220676e-03 3.358569845049991405e-03 7.178252548934051626e-04 4.976849006310667687e-04 4.806877340066090069e-03 1.396386582096439304e-03 1.598337198494395638e-03 4.889604739322452737e-03 6.182319697833243803e-03 2.385565577988465764e-03 7.355217574691184012e-04 8.156867342335608149e-04 2.018313726093186322e-03 1.166190807076063207e-03 2.144973335007887855e-03 2.961737733232640713e-03 2.488925006348359677e-03 2.684691787117918487e-03 2.878305441572343200e-03 2.024921066160678771e-03 2.497883040468730151e-03 2.682975419839848420e-03 2.196852610497207481e-03 8.265529025382585765e-04 4.114946575287778321e-04 2.543542397616447345e-03 1.322893024889912729e-03 1.864849165868307391e-03 2.577066863341297143e-03 3.955525700513649358e-03 2.714108954642176740e-04 5.842049667227366440e-04 9.502065396480085602e-04 4.962849194340915185e-06 1.321568396845284894e-03 8.933347288982316711e-04 2.101303705933642817e-03 2.174067262329323642e-03 2.480824418748979032e-03 1.997448033960534230e-03 4.721887868527714291e-04 2.061849345557292996e-03 1.883843584196918551e-03 9.546134433892233297e-04
