4.533888888888888490e-05 7.562888888888888797e-05 5.202888888888889031e-05 2.972959999999999908e-06 7.982049999999999666e-07 4.928340000000000150e-06 4.936481481481481959e-05 7.667629629629630467e-05 4.375444444444444471e-05 7.567333333333333952e-05 1.351985185185185158e-04 8.684407407407407451e-05 5.186149999999999465e-06 1.771199999999999872e-06 8.077399999999999947e-06 8.224851851851851627e-05 1.372433333333333480e-04 7.473814814814815619e-05 8.424555555555556983e-05 1.541229629629629764e-04 9.475629629629629420e-05 4.834019999999999501e-06 1.813339999999999904e-06 7.335000000000000076e-06 9.004407407407407098e-05 1.556474074074074205e-04 8.606444444444444450e-05
4.601000000000000163e-05 7.574888888888889359e-05 5.146074074074074396e-05 3.194874999999999629e-06 5.826649999999999305e-07 5.732300000000000157e-06 5.041629629629629521e-05 7.651925925925926061e-05 4.206481481481481833e-05 7.684962962962963860e-05 1.352962962962963092e-04 8.549185185185184622e-05 5.351249999999999799e-06 1.605324999999999745e-06 8.696599999999999033e-06 8.368851851851851604e-05 1.371392592592592596e-04 7.260629629629629790e-05 8.538703703703703950e-05 1.541885185185185221e-04 9.330000000000000457e-05 4.894214999999999862e-06 1.701060000000000066e-06 7.654499999999999304e-06 9.128296296296296137e-05 1.555877777777777836e-04 8.420111111111111828e-05
4.668148148148148428e-05 7.586888888888889922e-05 5.089259259259259083e-05 3.416689999999999978e-06 3.671845000000000015e-07 6.536299999999999574e-06 5.146777777777777760e-05 7.636296296296296192e-05 4.037555555555555787e-05 7.802592592592592414e-05 1.353944444444444347e-04 8.413962962962963149e-05 5.516700000000000053e-06 1.439444999999999904e-06 9.315900000000000033e-06 8.512814814814814311e-05 1.370355555555555574e-04 7.047444444444445316e-05 8.652814814814815004e-05 1.542537037037036815e-04 9.184370370370370138e-05 4.954565000000000055e-06 1.588754999999999750e-06 7.974000000000000226e-06 9.252148148148149262e-05 1.555277777777777605e-04 8.233814814814815119e-05
4.735333333333333284e-05 7.598888888888889130e-05 5.032444444444444449e-05 3.638474999999999498e-06 1.516910000000000048e-07 7.340400000000000058e-06 5.251962962962963269e-05 7.620666666666666323e-05 3.868592592592592471e-05 7.920185185185185054e-05 1.354925925925926143e-04 8.278740740740741675e-05 5.682100000000000197e-06 1.273554999999999998e-06 9.935199999999999338e-06 8.656814814814814288e-05 1.369318518518518552e-04 6.834222222222222217e-05 8.766962962962963327e-05 1.543188888888888952e-04 9.038740740740741175e-05 5.014900000000000046e-06 1.476444999999999931e-06 8.293549999999999563e-06 9.375999999999999677e-05 1.554681481481481507e-04 8.047481481481481142e-05
4.809222222222222463e-05 7.610518518518518359e-05 4.968148148148148266e-05 3.767254999999999729e-06 5.992149999999999827e-08 8.042350000000001020e-06 5.350333333333333325e-05 7.604888888888888733e-05 3.707629629629629757e-05 8.044814814814814049e-05 1.355859259259259355e-04 8.136370370370370685e-05 5.752199999999999746e-06 1.112884999999999976e-06 1.044989999999999968e-05 8.793814814814813823e-05 1.368277777777777938e-04 6.629592592592592633e-05 8.880407407407407607e-05 1.543774074074074276e-04 8.895333333333333434e-05 5.084050000000000053e-06 1.369744999999999961e-06 8.626399999999999265e-06 9.500518518518518221e-05 1.554114814814814953e-04 7.860518518518517660e-05
4.899851851851852122e-05 7.610518518518518359e-05 4.897592592592592275e-05 3.645894999999999759e-06 2.635270000000000012e-07 8.446699999999999952e-06 5.431740740740741320e-05 7.576740740740740604e-05 3.584311111111111134e-05 8.187148148148147770e-05 1.355440740740740792e-04 8.009592592592592296e-05 5.556249999999999530e-06 9.652050000000000194e-07 1.068430000000000035e-05 8.913740740740740847e-05 1.365911111111110961e-04 6.480074074074074837e-05 8.990481481481480753e-05 1.543162962962962999e-04 8.787888888888890112e-05 5.193999999999999737e-06 1.275084999999999880e-06 9.000749999999998484e-06 9.627481481481481600e-05 1.552525925925926013e-04 7.701111111111111427e-05
4.986222222222222293e-05 7.607666666666666278e-05 4.841185185185185565e-05 3.605774999999999795e-06 4.692844999999999430e-07 8.942699999999999947e-06 5.516407407407407967e-05 7.547074074074073939e-05 3.461174074074073638e-05 8.314444444444443858e-05 1.354762962962962974e-04 7.906740740740740494e-05 5.572099999999999556e-06 8.180050000000000777e-07 1.112325000000000061e-05 9.047629629629630129e-05 1.363411111111111171e-04 6.321925925925926258e-05 9.120333333333333482e-05 1.542511111111111134e-04 8.662185185185185743e-05 5.015400000000000295e-06 1.182275000000000043e-06 9.058499999999999753e-06 9.733962962962964063e-05 1.550692592592592726e-04 7.574222222222222586e-05
5.009851851851851407e-05 7.612000000000000981e-05 4.874222222222222687e-05 4.271665000000000207e-06 6.172299999999999756e-07 1.020179999999999946e-05 5.646407407407407061e-05 7.531925925925925854e-05 3.313211111111110968e-05 8.435333333333333095e-05 1.354925925925926143e-04 7.847555555555556239e-05 5.493749999999999705e-06 7.474699999999999560e-07 1.146070000000000023e-05 9.168962962962963882e-05 1.362588888888888953e-04 6.216518518518519170e-05 9.277851851851851202e-05 1.542907407407407335e-04 8.548333333333332860e-05 4.254185000000000503e-06 1.157279999999999997e-06 8.523699999999999384e-06 9.799962962962962415e-05 1.550377777777777702e-04 7.539148148148148553e-05
5.065444444444444980e-05 7.635444444444444429e-05 4.868037037037037417e-05 4.460689999999999638e-06 7.593950000000000578e-07 1.081170000000000018e-05 5.733629629629629672e-05 7.537481481481480942e-05 3.220581481481481667e-05 8.537481481481480855e-05 1.358037037037036938e-04 7.807444444444443460e-05 5.645050000000000272e-06 6.382200000000000067e-07 1.194274999999999844e-05 9.294333333333332833e-05 1.364403703703703742e-04 6.113629629629630099e-05 9.377925925925925459e-05 1.545951851851851860e-04 8.501703703703704135e-05 4.325225000000000589e-06 1.081629999999999925e-06 8.785949999999998440e-06 9.909962962962963733e-05 1.552614814814814645e-04 7.458407407407408008e-05
5.121037037037037197e-05 7.658851851851851964e-05 4.861925925925926007e-05 4.649714999999999916e-06 9.015599999999999282e-07 1.142235000000000085e-05 5.820777777777777745e-05 7.543111111111110568e-05 3.127959259259259413e-05 8.639629629629629970e-05 1.361148148148148276e-04 7.767333333333333392e-05 5.796699999999999913e-06 5.289849999999999421e-07 1.242440000000000085e-05 9.419888888888889482e-05 1.366214814814814939e-04 6.010777777777777620e-05 9.478037037037036986e-05 1.548999999999999975e-04 8.455000000000000872e-05 4.398425000000000159e-06 1.005569999999999971e-06 9.046899999999999728e-06 1.002111111111111225e-04 1.554818518518518724e-04 7.377518518518518388e-05
5.176666666666666683e-05 7.682296296296296768e-05 4.855814814814815274e-05 4.838719999999999642e-06 1.043734999999999969e-06 1.203299999999999982e-05 5.907962962962963086e-05 7.548703703703704281e-05 3.035337037037037159e-05 8.741777777777777730e-05 1.364262962962962933e-04 7.727222222222221968e-05 5.948399999999999663e-06 4.197405000000000388e-07 1.290609999999999829e-05 9.545444444444444777e-05 1.368025925925925865e-04 5.907925925925925818e-05 9.578148148148148513e-05 1.552048148148148362e-04 8.408296296296296254e-05 4.471624999999999729e-06 9.295049999999998784e-07 9.307849999999999322e-06 1.013222222222222215e-04 1.557022222222221989e-04 7.296629629629630123e-05
