9.273863636363636565e-05 2.768055555555555829e-04 3.002393939393939600e-04 1.046166666666666707e-04 2.258100000000000352e-04 3.755757575757575598e-04 1.009734848484848576e-04 2.819800000000000344e-04 2.765348484848485083e-04 1.547863636363636336e-04 2.765424242424242406e-04 3.716015151515151367e-04 3.668348484848484806e-04 1.726677777777777759e-04 5.536318181818181529e-04 1.682356060606060566e-04 2.807250000000000066e-04 3.364204545454545334e-04 2.033022727272727444e-04 3.152515151515151493e-04 3.360909090909091484e-04 4.613712121212121676e-04 9.992022222222223730e-05 5.694242424242423710e-04 1.911825757575757578e-04 3.183696969696970039e-04 3.119128787878788019e-04
2.254772727272727549e-04 5.478755555555556286e-04 4.392181818181818296e-04 6.196249999999999501e-05 4.584900000000000368e-04 4.948560606060605415e-04 2.433848484848484886e-04 5.699366666666666947e-04 4.150204545454545466e-04 1.571924242424242398e-04 4.168100000000000429e-04 4.700189393939393709e-04 2.453492424242424219e-04 3.582522222222222163e-04 6.442431818181817852e-04 1.711810606060606022e-04 4.267511111111111505e-04 4.359151515151514890e-04 1.746553030303030403e-04 3.153856060606060555e-04 3.893840909090909080e-04 3.877060606060606204e-04 2.127466666666667078e-04 6.265022727272727583e-04 1.867151515151515033e-04 3.182477272727273019e-04 3.678909090909091083e-04
4.157825757575757419e-04 8.189455555555556201e-04 5.782000000000000681e-04 2.285416666666666608e-04 6.911700000000000656e-04 6.141363636363635775e-04 4.399651515151515061e-04 8.578933333333334634e-04 5.535090909090908994e-04 1.595984848484848461e-04 6.198866666666666891e-04 5.684378787878788166e-04 1.238636363636363633e-04 5.438355555555555521e-04 7.348537878787878659e-04 1.741257575757575692e-04 6.451233333333334253e-04 5.354106060606060504e-04 1.769893939393939457e-04 3.424855555555555639e-04 4.426772727272727218e-04 3.140416666666666790e-04 3.255733333333333829e-04 6.835795454545454857e-04 1.892484848484848620e-04 3.601644444444444663e-04 4.238696969696970204e-04
6.060848484848484685e-04 1.090015555555555720e-03 7.171848484848485127e-04 3.951212121212121023e-04 9.238500000000000401e-04 7.334166666666666135e-04 6.365424242424242091e-04 1.145855555555555646e-03 6.920015151515151184e-04 2.598681818181818341e-04 8.229633333333333895e-04 6.668575757575758139e-04 1.262688888888889046e-05 7.294200000000000466e-04 8.254621212121212919e-04 2.900681818181818092e-04 8.634966666666666962e-04 6.349060606060606118e-04 1.793242424242424298e-04 4.534411111111111541e-04 4.959712121212121955e-04 2.403772727272727105e-04 4.384000000000000310e-04 7.406568181818182130e-04 1.917818181818181666e-04 4.832322222222222292e-04 4.798477272727272726e-04
7.966818181818181247e-04 1.361566666666666784e-03 8.564772727272727511e-04 5.617636363636364363e-04 1.156633333333333385e-03 8.527499999999999924e-04 8.329166666666665926e-04 1.433533333333333448e-03 8.303484848484847785e-04 3.908515151515151438e-04 1.026681111111111188e-03 7.656818181818181301e-04 1.192446969696969749e-04 9.152088888888888557e-04 9.161742424242424240e-04 4.258295454545454276e-04 1.081700000000000109e-03 7.343060606060605343e-04 1.816446969696969738e-04 5.642511111111111859e-04 5.492363636363636805e-04 1.668325757575757622e-04 5.510588888888889219e-04 7.976590909090909521e-04 1.943287878787878869e-04 6.061488888888889653e-04 5.357606060606060318e-04
9.898939393939393087e-04 1.638511111111111244e-03 9.995454545454545651e-04 7.309333333333333915e-04 1.393633333333333399e-03 9.741060606060606168e-04 1.030477272727272752e-03 1.724188888888888906e-03 9.711363636363636899e-04 5.284181818181818294e-04 1.241222222222222336e-03 8.712121212121211843e-04 2.465098484848484697e-04 1.109317777777777802e-03 1.010984848484848498e-03 5.669340909090908598e-04 1.309377777777777970e-03 8.391212121212120525e-04 1.838962121212121045e-04 6.692511111111111360e-04 6.005196969696968961e-04 9.827045454545454517e-05 6.568522222222222644e-04 8.515606060606061185e-04 1.969257575757575813e-04 7.219822222222223133e-04 5.895181818181817425e-04
1.182946969696969681e-03 1.915411111111111524e-03 1.142704545454545492e-03 9.001439393939394311e-04 1.630711111111111380e-03 1.095515151515151584e-03 1.228113636363636560e-03 2.015177777777777887e-03 1.112272727272727154e-03 6.651803030303030237e-04 1.455144444444444584e-03 9.766515151515152340e-04 3.736999999999999762e-04 1.303344444444444472e-03 1.105803030303030305e-03 7.084371212121211986e-04 1.537811111111111236e-03 9.445151515151516000e-04 2.099121212121212105e-04 7.752800000000000446e-04 6.525984848484848218e-04 2.982181818181817905e-05 7.625366666666667141e-04 9.054469696969697119e-04 2.385477272727272620e-04 8.365588888888889768e-04 6.428303030303030496e-04
1.374613636363636272e-03 2.190655555555555672e-03 1.285090909090909122e-03 1.069477272727272724e-03 1.867577777777777769e-03 1.216962121212121321e-03 1.429151515151515011e-03 2.310966666666666985e-03 1.255674242424242382e-03 7.970681818181818814e-04 1.662988888888889153e-03 1.079575757575757487e-03 4.961825757575756904e-04 1.490555555555555514e-03 1.197409090909090992e-03 8.453257575757575125e-04 1.759533333333333349e-03 1.046818181818181962e-03 2.766219696969697008e-04 8.833544444444445037e-04 7.063787878787878378e-04 3.841363636363636654e-05 8.677255555555557325e-04 9.591287878787878828e-04 3.046333333333333835e-04 9.498933333333334228e-04 6.955537878787879406e-04
1.572992424242424230e-03 2.473111111111111256e-03 1.429962121212121186e-03 1.241818181818182040e-03 2.108366666666667156e-03 1.340310606060605937e-03 1.633439393939393894e-03 2.610188888888888975e-03 1.399590909090909141e-03 9.278484848484848174e-04 1.866000000000000037e-03 1.178030303030302940e-03 6.156893939393940111e-04 1.673100000000000065e-03 1.286469696969696954e-03 9.809696969696969551e-04 1.977111111111111343e-03 1.145969696969696954e-03 3.378681818181818327e-04 9.810088888888889372e-04 7.532340909090908887e-04 1.012833333333333196e-04 9.644222222222222215e-04 1.008333333333333304e-03 3.683227272727272587e-04 1.057272222222222337e-03 7.447113636363636479e-04
1.771378787878787921e-03 2.755566666666666841e-03 1.574825757575757735e-03 1.414159090909090921e-03 2.349144444444444414e-03 1.463666666666666501e-03 1.837719696969697045e-03 2.909411111111111399e-03 1.543499999999999950e-03 1.058628787878787862e-03 2.069011111111111138e-03 1.276484848484848392e-03 7.351969696969696665e-04 1.855644444444444615e-03 1.375537878787878648e-03 1.116606060606060557e-03 2.194700000000000383e-03 1.245113636363636214e-03 3.991151515151515161e-04 1.078665555555555688e-03 8.000909090909090427e-04 1.641545454545454503e-04 1.061120000000000249e-03 1.057537878787878942e-03 4.320136363636363453e-04 1.164655555555555669e-03 7.938712121212121182e-04
1.969757575757575662e-03 3.038022222222222426e-03 1.719704545454545531e-03 1.586500000000000020e-03 2.589933333333333584e-03 1.587015151515151551e-03 2.041999999999999978e-03 3.208633333333333389e-03 1.687416666666666709e-03 1.189416666666666530e-03 2.272033333333333283e-03 1.374939393939393845e-03 8.547045454545454304e-04 2.038199999999999994e-03 1.464598484848484827e-03 1.252242424242424159e-03 2.412277777777777944e-03 1.344265151515151423e-03 4.603628787878788053e-04 1.176322222222222439e-03 8.469469696969697536e-04 2.270265151515151597e-04 1.157822222222222152e-03 1.106742424242424363e-03 4.957053030303030378e-04 1.272033333333333479e-03 8.430303030303029285e-04
2.168128787878787888e-03 3.320466666666666965e-03 1.864575757575757378e-03 1.758840909090909118e-03 2.830722222222222320e-03 1.710363636363636383e-03 2.246280303030302912e-03 3.507855555555555813e-03 1.831333333333333251e-03 1.320196969696969683e-03 2.475044444444444817e-03 1.473393939393939298e-03 9.742121212121211942e-04 2.220744444444444545e-03 1.553666666666666521e-03 1.387878787878787977e-03 2.629855555555555505e-03 1.443409090909090900e-03 5.216113636363637002e-04 1.273977777777777869e-03 8.938106060606060884e-04 2.898992424242423935e-04 1.254522222222222280e-03 1.155946969696969783e-03 5.593977272727272817e-04 1.379422222222222334e-03 8.921893939393939557e-04
